payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount,amount_z_score,is_extreme_amount,amount_percentile_rank,is_top_1pct_amount,risk_adjusted_amount_z_score,is_extreme_risk_adjusted_amount,risk_score_percentile_rank,is_top_1pct_risk_score,is_high_risk_large_payment,is_large_file_payment,is_high_risk_swift_payment,is_prior_failure_high_value,country_frequency,currency_frequency,is_rare_country,is_rare_currency,rule_anomaly_score,is_rule_based_anomaly,anomaly_reasons,is_isolation_forest_anomaly,isolation_forest_anomaly_score,isolation_forest_anomaly_rank,anomaly_source,recommended_action,is_combined_anomaly
P-CB7CF09A,2024-02-10 20:36:00,36056.29,CAD,GB,WIRE,API,0.112,3,SAME_DAY,False,2024,2,10,5,20,True,10.492864341409645,False,MEDIUM,LOW,True,HIGH,0,False,4038.30448,-0.3800432023921759,False,0.335,False,-0.4195157881196209,False,0.1357,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.06135422542643115,1216.0,NORMAL,No anomaly review needed,False
P-4C35AF6F,2024-04-28 00:41:00,177783.74,GBP,IN,ACH,API,0.368,1,NEXT_DAY,False,2024,4,28,6,0,True,12.08832877160696,False,HIGH,MEDIUM,True,LOW,1,False,65424.41632,0.2239222642608551,False,0.8168,False,0.3784665874551564,False,0.7106,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.08380683901747155,2718.0,NORMAL,No anomaly review needed,False
P-2AE4CC87,2024-02-14 13:23:00,104825.92,GBP,US,WIRE,BATCH,0.103,1,SAME_DAY,False,2024,2,14,2,13,False,11.560065888112575,False,HIGH,LOW,True,LOW,0,False,10797.069759999998,-0.0869843653460971,False,0.679,False,-0.3316559218986701,False,0.1158,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE,False,0.09979762177324969,4040.0,NORMAL,No anomaly review needed,False
P-79E77952,2024-01-14 22:16:00,41675.14,CAD,GB,WIRE,API,0.115,2,T_PLUS_2,False,2024,1,14,6,22,True,10.63768406177396,False,MEDIUM,LOW,True,LOW,2,False,4792.6411,-0.3560987134290048,False,0.3768,False,-0.4097098676928704,False,0.1436,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.06964598715246562,1692.0,NORMAL,No anomaly review needed,False
P-8DBAAA28,2024-03-23 10:02:00,22041.82,EUR,IN,SWIFT,BATCH,0.158,0,NEXT_DAY,False,2024,3,23,5,10,True,10.000742204265356,False,MEDIUM,LOW,False,NONE,1,False,3482.60756,-0.4397652669142209,False,0.2088,False,-0.4267395124284187,False,0.2421,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.08993039187573859,3188.0,NORMAL,No anomaly review needed,False
P-962C42CA,2024-04-01 12:56:00,512888.94,JPY,AU,WIRE,ONLINE,0.427,1,NEXT_DAY,False,2024,4,1,0,12,False,13.147816559225168,True,VERY_HIGH,MEDIUM,True,LOW,1,True,219003.57738,1.6519587419922852,False,0.9608,False,2.374902916585595,False,0.8035,False,False,False,False,False,0.1456,0.1758,False,False,0,False,NONE,True,-0.0019718869110345594,191.0,MODEL_ONLY,Investigate unusual pattern,True
P-B52BEC46,2024-02-29 12:29:00,227414.31,USD,GB,SWIFT,BATCH,0.044,2,NEXT_DAY,False,2024,2,29,3,12,False,12.334533184329532,False,HIGH,LOW,True,LOW,1,False,10006.22964,0.4354208156727794,False,0.8668,False,-0.3419363657766325,False,0.0231,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE,False,0.09313154498749315,3489.0,NORMAL,No anomaly review needed,False
P-5549885E,2024-02-05 18:21:00,831782.93,GBP,GB,SWIFT,ONLINE,0.195,1,T_PLUS_2,False,2024,2,5,0,18,False,13.631327986556355,True,VERY_HIGH,LOW,True,LOW,2,True,162197.67135000002,3.0109118416437437,True,0.986,False,1.6364604500119218,False,0.3275,False,False,False,False,False,0.1428,0.1622,False,False,1,True,is_extreme_amount,True,-0.03481383020839979,114.0,RULE_AND_MODEL,High-priority review,True
P-C90E8ADC,2024-01-04 08:42:00,245001.21,USD,IN,SWIFT,ONLINE,0.205,1,NEXT_DAY,False,2024,1,4,3,8,False,12.409022509894344,False,HIGH,LOW,True,LOW,1,False,50225.24805,0.5103666378510533,False,0.8796,False,0.1808865805234879,False,0.3511,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE,False,0.09732554006677363,3842.0,NORMAL,No anomaly review needed,False
P-3101ED07,2024-06-06 06:08:00,333539.24,AUD,DE,ACH,MOBILE,0.309,1,NEXT_DAY,False,2024,6,6,3,6,False,12.717518796729188,False,HIGH,MEDIUM,True,LOW,1,False,103063.62516,0.8876676660251301,False,0.9264,False,0.8677535675979007,False,0.5948,False,False,False,False,False,0.1448,0.1594,False,False,0,False,NONE,False,0.06614856457720192,1477.0,NORMAL,No anomaly review needed,False
P-3B4CCA74,2024-03-18 08:58:00,11573.02,GBP,US,ACH,API,0.218,0,SAME_DAY,False,2024,3,18,0,8,False,9.356518210143353,False,MEDIUM,LOW,False,NONE,0,False,2522.91836,-0.4843776103755423,False,0.0928,False,-0.4392148923584184,False,0.3837,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE,False,0.0985263565113349,3940.0,NORMAL,No anomaly review needed,False
P-6408154E,2024-04-26 01:12:00,313582.34,AUD,CA,ACH,MOBILE,0.229,0,SAME_DAY,False,2024,4,26,4,1,False,12.655820441047208,False,HIGH,LOW,False,NONE,0,False,71810.35586000001,0.802622190209063,False,0.9192,False,0.4614799442497396,False,0.4119,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE,False,0.057175660078934154,1039.0,NORMAL,No anomaly review needed,False
P-CDDF5536,2024-04-20 04:29:00,23072.02,EUR,GB,WIRE,ONLINE,0.723,5,T_PLUS_2,False,2024,4,20,5,4,True,10.046419248538813,False,MEDIUM,HIGH,True,HIGH,2,False,16681.07046,-0.4353751136747041,False,0.2194,False,-0.2551674668437579,False,0.9925,True,False,False,False,False,0.1428,0.1634,False,False,1,True,is_top_1pct_risk_score,False,0.00023738483616542183,203.0,RULE_ONLY,Review known risk pattern,True
P-EC72723C,2024-04-12 05:28:00,165590.69,USD,JP,ACH,BATCH,0.392,3,T_PLUS_2,False,2024,4,12,4,5,False,12.01728033851476,False,HIGH,MEDIUM,True,HIGH,2,False,64911.550480000005,0.1719621031687467,False,0.8002,False,0.3717996413155954,False,0.7493,False,False,False,False,False,0.1492,0.1624,False,False,0,False,NONE,False,0.0351955562383055,425.0,NORMAL,No anomaly review needed,False
P-0F08CF95,2024-01-13 07:16:00,487412.59,AUD,GB,RTP,BATCH,0.173,1,SAME_DAY,True,2024,1,13,5,7,True,13.096868302427122,False,HIGH,LOW,True,LOW,0,False,84322.37806999999,1.5433923660618218,False,0.9576,False,0.624128675487254,False,0.2743,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE,False,0.05003246388336047,789.0,NORMAL,No anomaly review needed,False
P-47D848FD,2024-06-09 16:51:00,130373.33,AUD,US,ACH,FILE,0.295,1,NEXT_DAY,False,2024,6,9,6,16,True,11.778165053267816,False,HIGH,LOW,True,LOW,1,False,38460.13235,0.0218848297352108,False,0.7394,False,0.0279471827706474,False,0.5642,False,False,False,False,False,0.1398,0.1594,False,False,0,False,NONE,False,0.08020836764251849,2419.0,NORMAL,No anomaly review needed,False
P-0BF65387,2024-06-16 18:45:00,54960.71,AUD,CA,WIRE,BATCH,0.254,0,NEXT_DAY,False,2024,6,16,6,18,True,10.914392039949332,False,MEDIUM,LOW,False,NONE,1,False,13960.02034,-0.2994828250827352,False,0.4688,False,-0.2905394748392333,False,0.4721,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE,False,0.08288205435390555,2637.0,NORMAL,No anomaly review needed,False
P-1CCB2941,2024-04-25 17:15:00,92935.76,JPY,AU,ACH,FILE,0.267,3,NEXT_DAY,False,2024,4,25,3,17,False,11.439674540830527,False,MEDIUM,LOW,True,HIGH,1,False,24813.84792,-0.1376537736574666,False,0.6422,False,-0.1494462722115388,False,0.5026,False,False,False,False,False,0.1456,0.1758,False,False,0,False,NONE,False,0.07011181722835291,1719.0,NORMAL,No anomaly review needed,False
P-0B7C5A60,2024-03-26 23:30:00,17139.98,JPY,US,ACH,FILE,0.408,1,NEXT_DAY,False,2024,3,26,1,23,False,9.749227366713306,False,MEDIUM,MEDIUM,True,LOW,1,False,6993.11184,-0.4606542484280949,False,0.1558,False,-0.3811050771978354,False,0.7763,False,False,False,False,False,0.1398,0.1758,False,False,0,False,NONE,False,0.08798667603392102,3043.0,NORMAL,No anomaly review needed,False
P-23DD9D9D,2024-01-11 16:18:00,38259.49,CAD,JP,ACH,API,0.195,2,SAME_DAY,False,2024,1,11,3,16,False,10.552173050021484,False,MEDIUM,LOW,True,LOW,0,False,7460.60055,-0.3706543598205361,False,0.3548,False,-0.3750280063396497,False,0.3275,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE,False,0.11034571786509789,4683.0,NORMAL,No anomaly review needed,False
P-428F9DD6,2024-05-13 00:49:00,61931.03,JPY,IN,WIRE,BATCH,0.044,3,NEXT_DAY,False,2024,5,13,0,0,False,11.033792772338858,False,MEDIUM,LOW,True,HIGH,1,False,2724.96532,-0.2697791045154001,False,0.5062,False,-0.4365884039185136,False,0.0231,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.07412909273805113,1976.0,NORMAL,No anomaly review needed,False
P-EDD1BDCB,2024-04-21 13:10:00,116518.51,GBP,CA,ACH,FILE,0.177,1,T_PLUS_2,False,2024,4,21,6,13,True,11.665814005777882,False,HIGH,LOW,True,LOW,2,False,20623.77627,-0.0371568931398832,False,0.7104,False,-0.2039146727808805,False,0.2839,False,False,False,False,False,0.135,0.1622,False,False,0,False,NONE,False,0.06545405952845451,1440.0,NORMAL,No anomaly review needed,False
P-EA1B0AA5,2024-04-01 16:48:00,95976.53,AUD,US,WIRE,FILE,0.529,0,SAME_DAY,False,2024,4,1,0,16,False,11.471869380553072,False,MEDIUM,MEDIUM,False,NONE,0,False,50771.58437,-0.1246956623527437,False,0.652,False,0.1879886226862609,False,0.9131,False,False,False,False,False,0.1398,0.1594,False,False,0,False,NONE,False,0.073666927943833,1944.0,NORMAL,No anomaly review needed,False
P-21E4CBB0,2024-02-19 12:51:00,86375.49,EUR,JP,SWIFT,MOBILE,0.471,0,SAME_DAY,False,2024,2,19,0,12,False,11.36647081128298,False,MEDIUM,MEDIUM,False,NONE,0,False,40682.85579,-0.1656100836871741,False,0.6196,False,0.0568412449246407,False,0.8623,False,False,False,False,False,0.1492,0.1634,False,False,0,False,NONE,False,0.07918854402343761,2321.0,NORMAL,No anomaly review needed,False
P-7544449E,2024-02-08 20:01:00,14741.39,GBP,JP,ACH,MOBILE,0.386,0,SAME_DAY,False,2024,2,8,3,20,False,9.59848229642576,False,MEDIUM,MEDIUM,False,NONE,0,False,5690.17654,-0.4708757371281265,False,0.1286,False,-0.3980424491008517,False,0.74,False,False,False,False,False,0.1492,0.1622,False,False,0,False,NONE,False,0.08391887907893719,2730.0,NORMAL,No anomaly review needed,False
P-BDE68E9A,2024-02-03 06:10:00,51328.76,CAD,CA,WIRE,ONLINE,0.281,2,NEXT_DAY,False,2024,2,3,5,6,True,10.846025979915131,False,MEDIUM,LOW,True,LOW,1,False,14423.381560000002,-0.3149602246733612,False,0.4456,False,-0.2845160588579675,False,0.5346,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE,False,0.09157749389688957,3347.0,NORMAL,No anomaly review needed,False
P-1E0C9361,2024-03-26 20:10:00,409053.88,AUD,GB,SWIFT,ONLINE,0.043,0,NEXT_DAY,False,2024,3,26,1,20,False,12.92160460695258,False,HIGH,LOW,False,NONE,1,False,17589.31684,1.2094700747097966,False,0.9468,False,-0.2433608125013447,False,0.0218,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE,False,0.05168822994321043,830.0,NORMAL,No anomaly review needed,False
P-750E9B34,2024-05-21 02:22:00,6947.41,JPY,IN,RTP,BATCH,0.261,1,T_PLUS_2,False,2024,5,21,1,2,False,8.846268135406975,False,LOW,LOW,True,LOW,2,False,1813.27401,-0.5040894495584595,False,0.0384,False,-0.4484398402701254,False,0.4887,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.05254658959306602,857.0,NORMAL,No anomaly review needed,False
P-8470F132,2024-05-04 19:17:00,120672.37,GBP,IN,WIRE,BATCH,0.124,0,NEXT_DAY,False,2024,5,4,5,19,True,11.700842753083004,False,HIGH,LOW,False,NONE,1,False,14963.37388,-0.0194553964057547,False,0.7184,False,-0.2774964848633013,False,0.1632,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.08708703819009933,2957.0,NORMAL,No anomaly review needed,False
P-F3A70EB3,2024-06-14 23:51:00,262529.58,AUD,IN,ACH,BATCH,0.221,0,NEXT_DAY,False,2024,6,14,4,23,False,12.478122849466867,False,HIGH,LOW,False,NONE,1,False,58019.03718000001,0.5850630369375888,False,0.8898,False,0.2822011316209187,False,0.3928,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE,False,0.082207296322437,2581.0,NORMAL,No anomaly review needed,False
P-5D98134D,2024-02-22 09:00:00,94742.11,CAD,AU,WIRE,FILE,0.344,1,SAME_DAY,False,2024,2,22,3,9,False,11.458924402622516,False,MEDIUM,MEDIUM,True,LOW,0,False,32591.28584,-0.1299560903880032,False,0.648,False,-0.0483442769676753,False,0.6644,False,False,False,False,False,0.1456,0.1768,False,False,0,False,NONE,False,0.09035855421150535,3231.0,NORMAL,No anomaly review needed,False
P-3D14936D,2024-01-29 00:43:00,214042.75,EUR,IN,WIRE,ONLINE,0.309,0,NEXT_DAY,False,2024,1,29,0,0,False,12.27393571236147,False,HIGH,MEDIUM,False,NONE,1,False,66139.20975,0.3784384846192044,False,0.8542,False,0.3877584702967239,False,0.5948,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.08022435119355475,2420.0,NORMAL,No anomaly review needed,False
P-4B44F403,2024-04-17 02:35:00,812646.67,AUD,AU,WIRE,FILE,0.288,0,SAME_DAY,False,2024,4,17,2,2,False,13.608052924364229,True,VERY_HIGH,LOW,False,NONE,0,True,234042.24096,2.929363488089836,False,0.9848,False,2.5703964594950603,False,0.5501,False,False,True,False,False,0.1456,0.1594,False,False,1,True,is_large_file_payment,True,-0.05213717561974485,83.0,RULE_AND_MODEL,High-priority review,True
P-154877EF,2024-04-06 15:28:00,424882.31,GBP,JP,RTP,API,0.389,2,SAME_DAY,False,2024,4,6,5,15,True,12.959569845500882,False,HIGH,MEDIUM,True,LOW,0,False,165279.21859,1.276922252190834,False,0.9492,False,1.6765187028204789,False,0.7445,False,False,False,False,False,0.1492,0.1622,False,False,0,False,NONE,False,0.03375655280452783,402.0,NORMAL,No anomaly review needed,False
P-7620AF23,2024-05-29 22:46:00,62466.92,USD,AU,WIRE,API,0.43,2,SAME_DAY,False,2024,5,29,2,22,False,11.04240842395122,False,MEDIUM,MEDIUM,True,LOW,0,False,26860.7756,-0.2674954321998064,False,0.5088,False,-0.12283744875366,False,0.8075,False,False,False,False,False,0.1456,0.1624,False,False,0,False,NONE,False,0.09899346416872018,3968.0,NORMAL,No anomaly review needed,False
P-838A1DE5,2024-02-07 06:38:00,88114.09,AUD,IN,RTP,BATCH,0.231,1,NEXT_DAY,False,2024,2,7,2,6,False,11.386399079890449,False,MEDIUM,LOW,True,LOW,1,False,20354.35479,-0.1582011141451203,False,0.6256,False,-0.2074169892853309,False,0.4164,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE,False,0.10904152708107157,4621.0,NORMAL,No anomaly review needed,False
P-4A53C499,2024-02-17 04:28:00,108463.71,JPY,GB,WIRE,BATCH,0.663,0,SAME_DAY,False,2024,2,17,5,4,True,11.594180145600053,False,HIGH,HIGH,False,NONE,0,False,71911.43973000001,-0.0714820788452411,False,0.6884,False,0.4627939735032154,False,0.9806,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.037922429431101135,479.0,NORMAL,No anomaly review needed,False
P-2A630890,2024-03-18 15:05:00,21082.35,GBP,IN,SWIFT,ONLINE,0.235,4,T_PLUS_2,True,2024,3,18,0,15,False,9.95623890843518,False,MEDIUM,LOW,True,HIGH,2,False,4954.352249999999,-0.4438540072837794,False,0.2,False,-0.4076077204193914,False,0.4264,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.051739886834566096,834.0,NORMAL,No anomaly review needed,False
P-3D989667,2024-01-12 15:52:00,91052.71,JPY,JP,ACH,FILE,0.584,1,NEXT_DAY,True,2024,1,12,4,15,False,11.41920483116802,False,MEDIUM,MEDIUM,True,LOW,1,False,53174.78264,-0.145678310696558,False,0.6336,False,0.2192287486201239,False,0.9472,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE,False,0.08860680307959873,3092.0,NORMAL,No anomaly review needed,False
P-8FBB94C8,2024-04-11 00:30:00,45168.58,EUR,GB,SWIFT,BATCH,0.283,0,NEXT_DAY,False,2024,4,11,3,0,False,10.718179130398648,False,MEDIUM,LOW,False,NONE,1,False,12782.70814,-0.3412115682794635,False,0.3992,False,-0.3058438223209221,False,0.5394,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.11075783334022443,4698.0,NORMAL,No anomaly review needed,False
P-4A71376B,2024-05-06 12:45:00,21216.09,USD,US,WIRE,FILE,0.378,0,NEXT_DAY,False,2024,5,6,0,12,False,9.96256226798563,False,MEDIUM,MEDIUM,False,NONE,1,False,8019.68202,-0.4432840799936873,False,0.2016,False,-0.3677602849251826,False,0.7277,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE,False,0.08532552677544675,2817.0,NORMAL,No anomaly review needed,False
P-610B8DFA,2024-03-03 13:08:00,114101.67,AUD,US,RTP,ONLINE,0.138,3,SAME_DAY,False,2024,3,3,6,13,True,11.644853936102232,False,HIGH,LOW,True,HIGH,0,False,15746.030460000002,-0.047456153434383,False,0.7032,False,-0.2673224220623296,False,0.1957,False,False,False,False,False,0.1398,0.1594,False,False,0,False,NONE,False,0.03849990199266007,490.0,NORMAL,No anomaly review needed,False
P-69B9B1B3,2024-05-12 22:06:00,16615.71,EUR,DE,ACH,BATCH,0.076,0,SAME_DAY,False,2024,5,12,6,22,True,9.718164094541944,False,MEDIUM,LOW,False,NONE,0,False,1262.79396,-0.4628884026106628,False,0.1496,False,-0.455595748420009,False,0.0631,False,False,False,False,False,0.1448,0.1634,False,False,0,False,NONE,False,0.07962922267308231,2357.0,NORMAL,No anomaly review needed,False
P-982F759E,2024-03-02 04:12:00,32087.57,EUR,IN,SWIFT,BATCH,0.218,1,NEXT_DAY,False,2024,3,2,5,4,True,10.37625517094208,False,MEDIUM,LOW,True,LOW,1,False,6995.09026,-0.3969557329345318,False,0.3042,False,-0.3810793589328375,False,0.3837,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.11557265563032648,4860.0,NORMAL,No anomaly review needed,False
P-4CB742D5,2024-03-24 05:25:00,287834.51,JPY,US,SWIFT,BATCH,0.063,2,SAME_DAY,False,2024,3,24,6,5,True,12.570144450118836,False,HIGH,LOW,True,LOW,0,False,18133.57413,0.6928989138694907,False,0.9062,False,-0.2362857964727992,False,0.0418,False,False,False,False,False,0.1398,0.1758,False,False,0,False,NONE,False,0.05515872199331995,951.0,NORMAL,No anomaly review needed,False
P-34CAC487,2024-02-10 17:48:00,30991.93,AUD,JP,ACH,BATCH,0.273,3,SAME_DAY,False,2024,2,10,5,17,True,10.341514392940487,False,MEDIUM,LOW,True,HIGH,0,False,8460.796890000001,-0.4016247559352542,False,0.294,False,-0.3620260580567105,False,0.5173,False,False,False,False,False,0.1492,0.1594,False,False,0,False,NONE,False,0.06386895130520787,1353.0,NORMAL,No anomaly review needed,False
P-73C49685,2024-05-05 02:03:00,136675.44,JPY,US,SWIFT,API,0.491,1,T_PLUS_2,False,2024,5,5,6,2,True,11.825371659650628,False,HIGH,MEDIUM,True,LOW,2,False,67107.64104,0.0487410019661282,False,0.7532,False,0.40034749211634,False,0.8793,False,False,False,False,False,0.1398,0.1758,False,False,0,False,NONE,False,0.05063850318117524,801.0,NORMAL,No anomaly review needed,False
P-E7392B8B,2024-05-08 01:30:00,44748.99,AUD,CA,SWIFT,API,0.495,1,SAME_DAY,False,2024,5,8,2,1,False,10.70884650023929,False,MEDIUM,MEDIUM,True,LOW,0,False,22150.75005,-0.3429996331190761,False,0.3966,False,-0.1840649359612436,False,0.8829,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE,False,0.09595286024958505,3722.0,NORMAL,No anomaly review needed,False
P-4B936328,2024-03-08 12:53:00,696971.46,JPY,DE,ACH,BATCH,0.145,1,NEXT_DAY,False,2024,3,8,4,12,False,13.454501176766913,True,VERY_HIGH,LOW,True,LOW,1,True,101060.8617,2.4364185279721067,False,0.9782,False,0.8417188523240173,False,0.2115,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE,False,0.004985854153989333,215.0,NORMAL,No anomaly review needed,False
P-E483046A,2024-05-04 22:53:00,78079.1,EUR,AU,SWIFT,API,0.071,2,SAME_DAY,False,2024,5,4,5,22,True,11.26549050182386,False,MEDIUM,LOW,True,LOW,0,False,5543.6161,-0.2009647948450023,False,0.5854,False,-0.3999476462956393,False,0.0544,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE,False,0.0992943110859752,3998.0,NORMAL,No anomaly review needed,False
P-E0C4124D,2024-04-12 00:11:00,52286.48,AUD,AU,WIRE,API,0.122,4,SAME_DAY,False,2024,4,12,4,0,False,10.864512233249783,False,MEDIUM,LOW,True,HIGH,0,False,6378.95056,-0.3108789418539572,False,0.4508,False,-0.3890888028730799,False,0.1582,False,False,False,False,False,0.1456,0.1594,False,False,0,False,NONE,False,0.054882016528584265,942.0,NORMAL,No anomaly review needed,False
P-25568E34,2024-02-12 03:47:00,112082.07,CAD,DE,WIRE,BATCH,0.057,1,SAME_DAY,False,2024,2,12,0,3,False,11.626995571784937,False,HIGH,LOW,True,LOW,0,False,6388.677990000001,-0.0560625924583862,False,0.6986,False,-0.3889623521586273,False,0.0356,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE,False,0.09279148253880515,3464.0,NORMAL,No anomaly review needed,False
P-99C57FEA,2024-02-29 19:28:00,3353.04,JPY,IN,WIRE,ONLINE,0.449,0,SAME_DAY,False,2024,2,29,3,19,False,8.117920868370478,False,LOW,MEDIUM,False,NONE,0,False,1505.51496,-0.5194067035863394,False,0.0108,False,-0.4524405220279755,False,0.8342,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.05226848272362439,852.0,NORMAL,No anomaly review needed,False
P-D9AA44EA,2024-06-06 02:44:00,169245.81,AUD,JP,ACH,BATCH,0.296,2,T_PLUS_2,False,2024,6,6,3,2,False,12.0391133427387,False,HIGH,LOW,True,LOW,2,False,50096.75975999999,0.1875382407234182,False,0.806,False,0.1792163103627879,False,0.5662,False,False,False,False,False,0.1492,0.1594,False,False,0,False,NONE,False,0.07168086358917591,1822.0,NORMAL,No anomaly review needed,False
P-A6B53833,2024-04-16 18:50:00,9071.52,USD,US,ACH,ONLINE,0.685,0,SAME_DAY,False,2024,4,16,1,18,False,9.113005343548837,False,LOW,HIGH,False,NONE,0,False,6213.9912,-0.4950376456392301,False,0.0598,False,-0.3912331749145801,False,0.9869,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE,False,0.02944278984743598,343.0,NORMAL,No anomaly review needed,False
